JourneyRef,Time,LineNumber,JourneyPointRef,StopPointId,ApcAlightingCount,AfcBoardingCount,AfcAlightingCount,UpstreamTimingPointAbbreviation,DownstreamTimingPointAbbreviation,LineDirectionCode,ApcBoardingCount
20200919L0018J0065,2020-09-19 10:36:18.0000000,18,20200919L0018J0065#018 ,109,0,1,0,BCST,SVP1,2,2
20200919L0018J0065,2020-09-19 10:37:19.0000000,18,20200919L0018J0065#019 ,1194,0,1,0,BCST,SVP1,2,1
20200919L0018J0065,2020-09-19 10:38:33.0000000,18,20200919L0018J0065#020 ,1195,0,1,0,BCST,SVP1,2,1
20200919L0018J0065,2020-09-19 10:40:06.0000000,18,20200919L0018J0065#021 ,795,0,0,0,BCST,SVP1,2,0
20200919L0018J0065,2020-09-19 10:40:56.0000000,18,20200919L0018J0065#022 ,42515,4,0,3,SVP1,SVP1,2,0
20200919L0018J0065,2020-09-19 10:43:18.0000000,18,20200919L0018J0065#023 ,50566,0,0,0,SVP1,ØSVS,2,0
20200919L0018J0065,2020-09-19 10:44:04.0000000,18,20200919L0018J0065#024 ,1607,0,0,0,SVP1,ØSVS,2,0
20200919L0018J0065,2020-09-19 10:44:41.0000000,18,20200919L0018J0065#025 ,1608,0,0,0,SVP1,ØSVS,2,0
20200919L0018J0065,2020-09-19 10:45:41.0000000,18,20200919L0018J0065#026 ,1609,1,0,0,SVP1,ØSVS,2,0
20200919L0018J0065,2020-09-19 10:47:43.0000000,18,20200919L0018J0065#027 ,48751,3,0,2,ØSVS,ØSVS,2,0
20200919L0018J0071,2020-09-19 11:11:50.0000000,18,20200919L0018J0071#001 ,53730,0,0,0,VBST,VBST,2,0
20200919L0018J0071,2020-09-19 11:15:47.0000000,18,20200919L0018J0071#002 ,1183,0,1,0,VBST,SJST,2,5
20200919L0018J0071,2020-09-19 11:16:45.0000000,18,20200919L0018J0071#003 ,2673,0,0,0,VBST,SJST,2,0
20200919L0018J0071,2020-09-19 11:17:58.0000000,18,20200919L0018J0071#004 ,2675,1,0,0,VBST,SJST,2,0
20200919L0018J0071,2020-09-19 11:19:55.0000000,18,20200919L0018J0071#005 ,1188,2,0,1,SJST,SJST,2,1
20200919L0018J0071,2020-09-19 11:21:40.0000000,18,20200919L0018J0071#006 ,1189,0,0,0,SJST,BCST,2,0
20200919L0018J0071,2020-09-19 11:22:43.0000000,18,20200919L0018J0071#007 ,52817,0,0,0,SJST,BCST,2,1
20200919L0018J0071,2020-09-19 11:24:56.0000000,18,20200919L0018J0071#009 ,1544,0,0,0,SJST,BCST,2,1
20200919L0018J0071,2020-09-19 11:28:09.0000000,18,20200919L0018J0071#011 ,1192,2,0,0,SJST,BCST,2,0
20200919L0018J0071,2020-09-19 11:29:32.0000000,18,20200919L0018J0071#012 ,1193,0,0,0,SJST,BCST,2,1
20200919L0018J0071,2020-09-19 11:30:17.0000000,18,20200919L0018J0071#013 ,1980,0,0,0,SJST,BCST,2,0
20200919L0018J0071,2020-09-19 11:31:34.0000000,18,20200919L0018J0071#014 ,2666,0,0,0,SJST,BCST,2,0
20200919L0018J0071,2020-09-19 11:32:57.0000000,18,20200919L0018J0071#015 ,45842,0,0,0,SJST,BCST,2,0
20200919L0018J0071,2020-09-19 11:34:10.0000000,18,20200919L0018J0071#016 ,28004,3,0,0,BCST,BCST,2,2
20200919L0018J0071,2020-09-19 11:37:04.0000000,18,20200919L0018J0071#017 ,28008,0,0,0,BCST,SVP1,2,0
20200919L0018J0071,2020-09-19 11:37:51.0000000,18,20200919L0018J0071#018 ,109,0,0,0,BCST,SVP1,2,0
20200919L0018J0071,2020-09-19 11:38:44.0000000,18,20200919L0018J0071#019 ,1194,0,0,0,BCST,SVP1,2,0
20200919L0018J0071,2020-09-19 11:39:43.0000000,18,20200919L0018J0071#020 ,1195,1,0,0,BCST,SVP1,2,0
20200919L0018J0071,2020-09-19 11:41:13.0000000,18,20200919L0018J0071#021 ,795,0,1,0,BCST,SVP1,2,1
20200919L0018J0071,2020-09-19 11:41:52.0000000,18,20200919L0018J0071#022 ,42515,2,0,0,SVP1,SVP1,2,0
20200919L0018J0071,2020-09-19 11:43:47.0000000,18,20200919L0018J0071#023 ,50566,0,0,0,SVP1,ØSVS,2,0
20200919L0018J0071,2020-09-19 11:44:39.0000000,18,20200919L0018J0071#024 ,1607,0,0,0,SVP1,ØSVS,2,1
20200919L0018J0071,2020-09-19 11:45:17.0000000,18,20200919L0018J0071#025 ,1608,0,0,0,SVP1,ØSVS,2,0
20200919L0018J0071,2020-09-19 11:46:19.0000000,18,20200919L0018J0071#026 ,1609,0,1,0,SVP1,ØSVS,2,1
20200919L0018J0071,2020-09-19 11:47:38.0000000,18,20200919L0018J0071#027 ,48751,4,0,2,ØSVS,ØSVS,2,0
20200919L0018J0073,2020-09-19 11:29:03.0000000,18,20200919L0018J0073#001 ,53730,0,3,0,VBST,VBST,2,4
20200919L0018J0073,2020-09-19 11:35:22.0000000,18,20200919L0018J0073#002 ,1183,0,2,0,VBST,SJST,2,4
20200919L0018J0073,2020-09-19 11:36:21.0000000,18,20200919L0018J0073#003 ,2673,0,0,0,VBST,SJST,2,0
20200919L0018J0073,2020-09-19 11:37:44.0000000,18,20200919L0018J0073#004 ,2675,2,0,2,VBST,SJST,2,0
20200919L0018J0073,2020-09-19 11:39:01.0000000,18,20200919L0018J0073#005 ,1188,0,2,1,SJST,SJST,2,2
20200919L0018J0073,2020-09-19 11:40:01.0000000,18,20200919L0018J0073#006 ,1189,1,1,0,SJST,BCST,2,1
20200919L0018J0073,2020-09-19 11:40:53.0000000,18,20200919L0018J0073#007 ,52817,0,0,0,SJST,BCST,2,0
20200919L0018J0073,2020-09-19 11:42:28.0000000,18,20200919L0018J0073#009 ,1544,1,1,1,SJST,BCST,2,1
20200919L0018J0073,2020-09-19 11:45:56.0000000,18,20200919L0018J0073#011 ,1192,0,0,0,SJST,BCST,2,0
20200919L0018J0073,2020-09-19 11:46:33.0000000,18,20200919L0018J0073#012 ,1193,0,0,0,SJST,BCST,2,1
20200919L0018J0073,2020-09-19 11:47:22.0000000,18,20200919L0018J0073#013 ,1980,0,0,0,SJST,BCST,2,0
20200919L0018J0073,2020-09-19 11:48:46.0000000,18,20200919L0018J0073#014 ,2666,0,0,0,SJST,BCST,2,0
20200919L0018J0073,2020-09-19 11:50:03.0000000,18,20200919L0018J0073#015 ,45842,0,0,0,SJST,BCST,2,0
20200919L0018J0073,2020-09-19 11:51:39.0000000,18,20200919L0018J0073#016 ,28004,5,1,2,BCST,BCST,2,5
20200919L0018J0073,2020-09-19 11:55:45.0000000,18,20200919L0018J0073#017 ,28008,0,0,0,BCST,SVP1,2,0
20200919L0018J0073,2020-09-19 11:56:53.0000000,18,20200919L0018J0073#018 ,109,1,0,1,BCST,SVP1,2,1
20200919L0018J0073,2020-09-19 11:57:36.0000000,18,20200919L0018J0073#019 ,1194,0,0,0,BCST,SVP1,2,0
20200919L0018J0073,2020-09-19 11:58:41.0000000,18,20200919L0018J0073#020 ,1195,4,0,1,BCST,SVP1,2,0
20200919L0018J0073,2020-09-19 12:00:12.0000000,18,20200919L0018J0073#021 ,795,4,0,2,BCST,SVP1,2,0
20200919L0018J0073,2020-09-19 12:00:52.0000000,18,20200919L0018J0073#022 ,42515,2,0,0,SVP1,SVP1,2,0
20200919L0018J0073,2020-09-19 12:03:00.0000000,18,20200919L0018J0073#023 ,50566,0,0,0,SVP1,ØSVS,2,1
20200919L0018J0073,2020-09-19 12:04:07.0000000,18,20200919L0018J0073#024 ,1607,1,1,0,SVP1,ØSVS,2,1
20200919L0018J0073,2020-09-19 12:05:02.0000000,18,20200919L0018J0073#025 ,1608,1,0,0,SVP1,ØSVS,2,1
20200919L0018J0073,2020-09-19 12:05:42.0000000,18,20200919L0018J0073#026 ,1609,0,0,0,SVP1,ØSVS,2,0
20200919L0018J0073,2020-09-19 12:07:17.0000000,18,20200919L0018J0073#027 ,48751,4,1,1,ØSVS,ØSVS,2,0
20200919L0018J0079,2020-09-19 12:28:56.0000000,18,20200919L0018J0079#001 ,53730,0,0,0,VBST,VBST,2,2
20200919L0018J0079,2020-09-19 12:36:45.0000000,18,20200919L0018J0079#002 ,1183,0,0,0,VBST,SJST,2,2
20200919L0018J0079,2020-09-19 12:38:01.0000000,18,20200919L0018J0079#003 ,2673,0,0,0,VBST,SJST,2,0
20200919L0018J0079,2020-09-19 12:39:10.0000000,18,20200919L0018J0079#004 ,2675,2,0,0,VBST,SJST,2,0
20200919L0018J0079,2020-09-19 12:40:14.0000000,18,20200919L0018J0079#005 ,1188,1,0,0,SJST,SJST,2,0
20200919L0018J0079,2020-09-19 12:41:37.0000000,18,20200919L0018J0079#006 ,1189,0,0,0,SJST,BCST,2,0
20200919L0018J0079,2020-09-19 12:42:38.0000000,18,20200919L0018J0079#007 ,52817,0,0,0,SJST,BCST,2,1
20200919L0018J0079,2020-09-19 12:44:04.0000000,18,20200919L0018J0079#009 ,1544,0,1,0,SJST,BCST,2,0
20200919L0018J0079,2020-09-19 12:47:27.0000000,18,20200919L0018J0079#011 ,1192,0,0,0,SJST,BCST,2,0
20200919L0018J0079,2020-09-19 12:47:47.0000000,18,20200919L0018J0079#012 ,1193,0,0,0,SJST,BCST,2,0
20200919L0018J0079,2020-09-19 12:48:23.0000000,18,20200919L0018J0079#013 ,1980,0,0,0,SJST,BCST,2,0
20200919L0018J0079,2020-09-19 12:49:37.0000000,18,20200919L0018J0079#014 ,2666,0,0,0,SJST,BCST,2,0
20200919L0018J0079,2020-09-19 12:50:20.0000000,18,20200919L0018J0079#015 ,45842,0,0,0,SJST,BCST,2,0
20200919L0018J0079,2020-09-19 12:52:27.0000000,18,20200919L0018J0079#016 ,28004,1,5,0,BCST,BCST,2,6
20200919L0018J0079,2020-09-19 12:56:21.0000000,18,20200919L0018J0079#017 ,28008,0,0,0,BCST,SVP1,2,0
20200919L0018J0079,2020-09-19 12:57:14.0000000,18,20200919L0018J0079#018 ,109,0,0,0,BCST,SVP1,2,0
20200919L0018J0079,2020-09-19 12:58:23.0000000,18,20200919L0018J0079#019 ,1194,2,0,1,BCST,SVP1,2,0
20200919L0018J0079,2020-09-19 12:59:11.0000000,18,20200919L0018J0079#020 ,1195,0,0,0,BCST,SVP1,2,0
20200919L0018J0079,2020-09-19 13:00:24.0000000,18,20200919L0018J0079#021 ,795,3,0,2,BCST,SVP1,2,0
20200919L0018J0079,2020-09-19 13:01:07.0000000,18,20200919L0018J0079#022 ,42515,2,2,1,SVP1,SVP1,2,3
20200919L0018J0079,2020-09-19 13:03:13.0000000,18,20200919L0018J0079#023 ,50566,0,0,2,SVP1,ØSVS,2,0
20200919L0018J0079,2020-09-19 13:04:13.0000000,18,20200919L0018J0079#024 ,1607,2,0,0,SVP1,ØSVS,2,0
20200919L0018J0079,2020-09-19 13:04:47.0000000,18,20200919L0018J0079#025 ,1608,0,0,0,SVP1,ØSVS,2,0
20200919L0018J0079,2020-09-19 13:05:27.0000000,18,20200919L0018J0079#026 ,1609,0,0,0,SVP1,ØSVS,2,0
20200919L0018J0079,2020-09-19 13:07:19.0000000,18,20200919L0018J0079#027 ,48751,4,0,2,ØSVS,ØSVS,2,0
20200919L0018J0081,2020-09-19 12:51:05.0000000,18,20200919L0018J0081#001 ,53730,0,0,0,VBST,VBST,2,1
20200919L0018J0081,2020-09-19 12:55:54.0000000,18,20200919L0018J0081#002 ,1183,0,2,0,VBST,SJST,2,3
20200919L0018J0081,2020-09-19 12:56:56.0000000,18,20200919L0018J0081#003 ,2673,0,0,0,VBST,SJST,2,0
20200919L0018J0081,2020-09-19 12:57:53.0000000,18,20200919L0018J0081#004 ,2675,0,0,0,VBST,SJST,2,0
20200919L0018J0081,2020-09-19 12:59:17.0000000,18,20200919L0018J0081#005 ,1188,0,0,0,SJST,SJST,2,0
20200919L0018J0081,2020-09-19 13:00:43.0000000,18,20200919L0018J0081#006 ,1189,0,0,0,SJST,BCST,2,0
20200919L0018J0081,2020-09-19 13:01:34.0000000,18,20200919L0018J0081#007 ,52817,0,0,0,SJST,BCST,2,0
20200919L0018J0081,2020-09-19 13:02:35.0000000,18,20200919L0018J0081#009 ,1544,0,0,0,SJST,BCST,2,0
20200919L0018J0081,2020-09-19 13:05:24.0000000,18,20200919L0018J0081#011 ,1192,0,0,0,SJST,BCST,2,0
20200919L0018J0081,2020-09-19 13:05:47.0000000,18,20200919L0018J0081#012 ,1193,0,0,0,SJST,BCST,2,0
20200919L0018J0081,2020-09-19 13:06:24.0000000,18,20200919L0018J0081#013 ,1980,0,0,0,SJST,BCST,2,0
20200919L0018J0081,2020-09-19 13:07:53.0000000,18,20200919L0018J0081#014 ,2666,0,0,0,SJST,BCST,2,0
20200919L0018J0081,2020-09-19 13:08:59.0000000,18,20200919L0018J0081#015 ,45842,0,0,0,SJST,BCST,2,0
20200919L0018J0081,2020-09-19 13:10:07.0000000,18,20200919L0018J0081#016 ,28004,2,3,2,BCST,BCST,2,3
20200919L0018J0081,2020-09-19 13:13:00.0000000,18,20200919L0018J0081#017 ,28008,0,0,0,BCST,SVP1,2,0
20200919L0018J0081,2020-09-19 13:14:00.0000000,18,20200919L0018J0081#018 ,109,0,0,0,BCST,SVP1,2,0
20200919L0018J0081,2020-09-19 13:16:00.0000000,18,20200919L0018J0081#019 ,1194,0,0,0,BCST,SVP1,2,0
20200919L0018J0081,2020-09-19 13:16:50.0000000,18,20200919L0018J0081#020 ,1195,0,0,0,BCST,SVP1,2,0
20200919L0018J0081,2020-09-19 13:18:20.0000000,18,20200919L0018J0081#021 ,795,0,0,0,BCST,SVP1,2,0
20200919L0018J0081,2020-09-19 13:19:31.0000000,18,20200919L0018J0081#022 ,42515,0,0,3,SVP1,SVP1,2,0
20200919L0018J0081,2020-09-19 13:22:24.0000000,18,20200919L0018J0081#023 ,50566,3,0,0,SVP1,ØSVS,2,0
20200919L0018J0081,2020-09-19 13:23:53.0000000,18,20200919L0018J0081#024 ,1607,0,0,0,SVP1,ØSVS,2,1
20200919L0018J0081,2020-09-19 13:24:44.0000000,18,20200919L0018J0081#025 ,1608,0,1,0,SVP1,ØSVS,2,2
20200919L0018J0081,2020-09-19 13:25:33.0000000,18,20200919L0018J0081#026 ,1609,0,0,0,SVP1,ØSVS,2,0
20200919L0018J0081,2020-09-19 13:27:25.0000000,18,20200919L0018J0081#027 ,48751,5,0,1,ØSVS,ØSVS,2,0
20200919L0018J0087,2020-09-19 13:53:04.0000000,18,20200919L0018J0087#001 ,53730,0,0,0,VBST,VBST,2,2
20200919L0018J0087,2020-09-19 13:55:41.0000000,18,20200919L0018J0087#002 ,1183,0,1,0,VBST,SJST,2,4
20200919L0018J0087,2020-09-19 13:56:45.0000000,18,20200919L0018J0087#003 ,2673,0,1,0,VBST,SJST,2,1
20200919L0018J0087,2020-09-19 13:58:00.0000000,18,20200919L0018J0087#004 ,2675,1,0,0,VBST,SJST,2,0
20200919L0018J0087,2020-09-19 13:59:30.0000000,18,20200919L0018J0087#005 ,1188,0,0,0,SJST,SJST,2,0
20200919L0018J0087,2020-09-19 14:01:02.0000000,18,20200919L0018J0087#006 ,1189,0,0,0,SJST,BCST,2,1
20200919L0018J0087,2020-09-19 14:01:51.0000000,18,20200919L0018J0087#007 ,52817,1,0,0,SJST,BCST,2,0
20200919L0018J0087,2020-09-19 14:03:16.0000000,18,20200919L0018J0087#009 ,1544,0,0,0,SJST,BCST,2,0
20200919L0018J0087,2020-09-19 14:05:46.0000000,18,20200919L0018J0087#011 ,1192,1,0,0,SJST,BCST,2,0
20200919L0018J0087,2020-09-19 14:06:52.0000000,18,20200919L0018J0087#012 ,1193,1,0,0,SJST,BCST,2,3
20200919L0018J0087,2020-09-19 14:08:16.0000000,18,20200919L0018J0087#013 ,1980,0,0,0,SJST,BCST,2,0
20200919L0018J0087,2020-09-19 14:09:00.0000000,18,20200919L0018J0087#014 ,2666,0,0,0,SJST,BCST,2,0
20200919L0018J0087,2020-09-19 14:10:31.0000000,18,20200919L0018J0087#015 ,45842,1,0,0,SJST,BCST,2,0
20200919L0018J0087,2020-09-19 14:11:47.0000000,18,20200919L0018J0087#016 ,28004,3,0,1,BCST,BCST,2,0
20200919L0018J0087,2020-09-19 14:13:00.0000000,18,20200919L0018J0087#017 ,28008,0,0,0,BCST,SVP1,2,0
20200919L0018J0087,2020-09-19 14:14:00.0000000,18,20200919L0018J0087#018 ,109,0,0,0,BCST,SVP1,2,0
20200919L0018J0087,2020-09-19 14:16:00.0000000,18,20200919L0018J0087#019 ,1194,0,0,0,BCST,SVP1,2,0
20200919L0018J0087,2020-09-19 14:22:36.0000000,18,20200919L0018J0087#020 ,1195,0,0,0,BCST,SVP1,2,0
20200919L0018J0087,2020-09-19 14:23:53.0000000,18,20200919L0018J0087#021 ,795,1,0,1,BCST,SVP1,2,1
20200919L0018J0087,2020-09-19 14:24:35.0000000,18,20200919L0018J0087#022 ,42515,2,0,0,SVP1,SVP1,2,2
20200919L0018J0087,2020-09-19 14:26:29.0000000,18,20200919L0018J0087#023 ,50566,2,0,0,SVP1,ØSVS,2,0
20200919L0018J0087,2020-09-19 14:27:12.0000000,18,20200919L0018J0087#024 ,1607,0,0,0,SVP1,ØSVS,2,0
20200919L0018J0087,2020-09-19 14:27:41.0000000,18,20200919L0018J0087#025 ,1608,0,0,0,SVP1,ØSVS,2,0
20200919L0018J0087,2020-09-19 14:28:54.0000000,18,20200919L0018J0087#026 ,1609,0,0,0,SVP1,ØSVS,2,0
20200919L0018J0087,2020-09-19 14:30:11.0000000,18,20200919L0018J0087#027 ,48751,1,0,0,ØSVS,ØSVS,2,0
20200919L0018J0095,2020-09-19 15:13:35.0000000,18,20200919L0018J0095#001 ,53730,0,0,0,VBST,VBST,2,2
20200919L0018J0095,2020-09-19 15:16:17.0000000,18,20200919L0018J0095#002 ,1183,0,0,0,VBST,SJST,2,1
20200919L0018J0095,2020-09-19 15:17:51.0000000,18,20200919L0018J0095#003 ,2673,0,0,0,VBST,SJST,2,0
20200919L0018J0095,2020-09-19 15:18:47.0000000,18,20200919L0018J0095#004 ,2675,0,1,0,VBST,SJST,2,1
20200919L0018J0095,2020-09-19 15:20:15.0000000,18,20200919L0018J0095#005 ,1188,0,0,0,SJST,SJST,2,0
20200919L0018J0095,2020-09-19 15:22:52.0000000,18,20200919L0018J0095#006 ,1189,0,0,0,SJST,BCST,2,0
20200919L0018J0095,2020-09-19 15:23:30.0000000,18,20200919L0018J0095#007 ,52817,0,0,0,SJST,BCST,2,0
20200919L0018J0095,2020-09-19 15:25:14.0000000,18,20200919L0018J0095#009 ,1544,0,0,0,SJST,BCST,2,0
20200919L0018J0095,2020-09-19 15:27:58.0000000,18,20200919L0018J0095#011 ,1192,0,0,0,SJST,BCST,2,0
20200919L0018J0095,2020-09-19 15:28:21.0000000,18,20200919L0018J0095#012 ,1193,0,0,0,SJST,BCST,2,0
20200919L0018J0095,2020-09-19 15:29:36.0000000,18,20200919L0018J0095#013 ,1980,0,0,0,SJST,BCST,2,0
20200919L0018J0095,2020-09-19 15:30:18.0000000,18,20200919L0018J0095#014 ,2666,0,0,0,SJST,BCST,2,0
20200919L0018J0095,2020-09-19 15:31:28.0000000,18,20200919L0018J0095#015 ,45842,0,0,0,SJST,BCST,2,0
20200919L0018J0095,2020-09-19 15:33:15.0000000,18,20200919L0018J0095#016 ,28004,0,0,0,BCST,BCST,2,1
20200919L0018J0095,2020-09-19 15:35:03.0000000,18,20200919L0018J0095#017 ,28008,0,0,0,BCST,SVP1,2,0
20200919L0018J0095,2020-09-19 15:35:50.0000000,18,20200919L0018J0095#018 ,109,0,0,0,BCST,SVP1,2,0
20200919L0018J0095,2020-09-19 15:36:58.0000000,18,20200919L0018J0095#019 ,1194,1,0,0,BCST,SVP1,2,0
20200919L0018J0095,2020-09-19 15:37:51.0000000,18,20200919L0018J0095#020 ,1195,0,0,0,BCST,SVP1,2,0
20200919L0018J0095,2020-09-19 15:39:19.0000000,18,20200919L0018J0095#021 ,795,1,0,1,BCST,SVP1,2,0
20200919L0018J0095,2020-09-19 15:40:11.0000000,18,20200919L0018J0095#022 ,42515,0,0,0,SVP1,SVP1,2,0
20200919L0018J0095,2020-09-19 15:41:39.0000000,18,20200919L0018J0095#023 ,50566,0,0,0,SVP1,ØSVS,2,0
20200919L0018J0095,2020-09-19 15:42:21.0000000,18,20200919L0018J0095#024 ,1607,0,0,0,SVP1,ØSVS,2,0
20200919L0018J0095,2020-09-19 15:42:46.0000000,18,20200919L0018J0095#025 ,1608,0,0,0,SVP1,ØSVS,2,0
20200919L0018J0095,2020-09-19 15:43:19.0000000,18,20200919L0018J0095#026 ,1609,0,0,0,SVP1,ØSVS,2,0
20200919L0018J0095,2020-09-19 15:47:00.0000000,18,20200919L0018J0095#027 ,48751,3,0,0,ØSVS,ØSVS,2,0
20200919L0018J0097,2020-09-19 15:31:48.0000000,18,20200919L0018J0097#001 ,53730,0,0,0,VBST,VBST,2,1
20200919L0018J0097,2020-09-19 15:33:39.0000000,18,20200919L0018J0097#002 ,1183,0,0,0,VBST,SJST,2,0
20200919L0018J0097,2020-09-19 15:34:23.0000000,18,20200919L0018J0097#003 ,2673,0,0,0,VBST,SJST,2,0
20200919L0018J0097,2020-09-19 15:35:22.0000000,18,20200919L0018J0097#004 ,2675,0,0,0,VBST,SJST,2,0
20200919L0018J0097,2020-09-19 15:37:23.0000000,18,20200919L0018J0097#005 ,1188,0,0,0,SJST,SJST,2,0
20200919L0018J0097,2020-09-19 15:37:54.0000000,18,20200919L0018J0097#006 ,1189,0,0,0,SJST,BCST,2,0
20200919L0018J0097,2020-09-19 15:39:10.0000000,18,20200919L0018J0097#007 ,52817,0,2,0,SJST,BCST,2,3
20200919L0018J0097,2020-09-19 15:40:48.0000000,18,20200919L0018J0097#009 ,1544,0,0,0,SJST,BCST,2,0
20200919L0018J0097,2020-09-19 15:42:59.0000000,18,20200919L0018J0097#011 ,1192,0,0,0,SJST,BCST,2,0
20200919L0018J0097,2020-09-19 15:43:26.0000000,18,20200919L0018J0097#012 ,1193,0,0,0,SJST,BCST,2,0
20200919L0018J0097,2020-09-19 15:44:20.0000000,18,20200919L0018J0097#013 ,1980,0,0,0,SJST,BCST,2,0
20200919L0018J0097,2020-09-19 15:45:55.0000000,18,20200919L0018J0097#014 ,2666,0,0,0,SJST,BCST,2,0
20200919L0018J0097,2020-09-19 15:47:33.0000000,18,20200919L0018J0097#015 ,45842,0,0,0,SJST,BCST,2,0
20200919L0018J0097,2020-09-19 15:48:35.0000000,18,20200919L0018J0097#016 ,28004,3,0,2,BCST,BCST,2,4
20200919L0018J0097,2020-09-19 15:52:29.0000000,18,20200919L0018J0097#017 ,28008,0,0,0,BCST,SVP1,2,0
20200919L0018J0097,2020-09-19 15:53:22.0000000,18,20200919L0018J0097#018 ,109,0,0,0,BCST,SVP1,2,0
20200919L0018J0097,2020-09-19 15:54:13.0000000,18,20200919L0018J0097#019 ,1194,0,0,0,BCST,SVP1,2,0
20200919L0018J0097,2020-09-19 15:55:36.0000000,18,20200919L0018J0097#020 ,1195,0,0,0,BCST,SVP1,2,0
20200919L0018J0097,2020-09-19 15:57:19.0000000,18,20200919L0018J0097#021 ,795,0,0,0,BCST,SVP1,2,0
20200919L0018J0097,2020-09-19 15:58:49.0000000,18,20200919L0018J0097#022 ,42515,3,0,0,SVP1,SVP1,2,0
20200919L0018J0097,2020-09-19 16:00:41.0000000,18,20200919L0018J0097#023 ,50566,0,0,0,SVP1,ØSVS,2,0
20200919L0018J0097,2020-09-19 16:01:17.0000000,18,20200919L0018J0097#024 ,1607,0,0,0,SVP1,ØSVS,2,0
20200919L0018J0097,2020-09-19 16:01:56.0000000,18,20200919L0018J0097#025 ,1608,1,0,0,SVP1,ØSVS,2,0
20200919L0018J0097,2020-09-19 16:02:27.0000000,18,20200919L0018J0097#026 ,1609,0,0,0,SVP1,ØSVS,2,0
20200919L0018J0097,2020-09-19 16:03:44.0000000,18,20200919L0018J0097#027 ,48751,1,0,0,ØSVS,ØSVS,2,0
20200919L0018J0162,2020-09-19 09:13:28.0000000,18,20200919L0018J0162#001 ,48751,0,0,0,ØSVS,ØSVS,1,0
20200919L0018J0162,2020-09-19 09:15:10.0000000,18,20200919L0018J0162#002 ,1626,0,0,0,ØSVS,SVP1,1,0
20200919L0018J0162,2020-09-19 09:16:17.0000000,18,20200919L0018J0162#003 ,1627,0,0,0,ØSVS,SVP1,1,1
20200919L0018J0162,2020-09-19 09:17:00.0000000,18,20200919L0018J0162#004 ,1628,0,0,0,ØSVS,SVP1,1,0
20200919L0018J0162,2020-09-19 09:17:36.0000000,18,20200919L0018J0162#005 ,1629,0,0,0,ØSVS,SVP1,1,0
20200919L0018J0162,2020-09-19 09:18:49.0000000,18,20200919L0018J0162#006 ,27640,0,1,0,ØSVS,SVP1,1,1
20200919L0018J0162,2020-09-19 09:21:30.0000000,18,20200919L0018J0162#007 ,10526,0,1,0,SVP1,SVP1,1,2
20200919L0018J0162,2020-09-19 09:22:08.0000000,18,20200919L0018J0162#008 ,1218,0,1,0,SVP1,BCST,1,1
20200919L0018J0162,2020-09-19 09:24:36.0000000,18,20200919L0018J0162#009 ,1219,0,1,0,SVP1,BCST,1,2
20200919L0018J0162,2020-09-19 09:25:47.0000000,18,20200919L0018J0162#010 ,112,0,0,0,SVP1,BCST,1,0
20200919L0018J0162,2020-09-19 09:26:35.0000000,18,20200919L0018J0162#011 ,113,0,0,0,SVP1,BCST,1,1
20200919L0018J0162,2020-09-19 09:27:27.0000000,18,20200919L0018J0162#012 ,28007,0,1,0,SVP1,BCST,1,1
20200919L0018J0162,2020-09-19 09:29:18.0000000,18,20200919L0018J0162#013 ,28002,2,0,1,BCST,BCST,1,0
20200919L0018J0162,2020-09-19 09:30:26.0000000,18,20200919L0018J0162#014 ,28000,0,2,0,BCST,SJST,1,2
20200919L0018J0162,2020-09-19 09:31:14.0000000,18,20200919L0018J0162#015 ,2747,0,0,0,BCST,SJST,1,0
20200919L0018J0162,2020-09-19 09:32:28.0000000,18,20200919L0018J0162#016 ,1220,0,0,0,BCST,SJST,1,0
20200919L0018J0162,2020-09-19 09:33:14.0000000,18,20200919L0018J0162#017 ,1982,0,0,0,BCST,SJST,1,0
20200919L0018J0162,2020-09-19 09:33:56.0000000,18,20200919L0018J0162#018 ,1221,0,0,0,BCST,SJST,1,0
20200919L0018J0162,2020-09-19 09:36:02.0000000,18,20200919L0018J0162#020 ,52818,0,1,0,BCST,SJST,1,1
20200919L0018J0162,2020-09-19 09:38:50.0000000,18,20200919L0018J0162#022 ,1593,0,0,0,BCST,SJST,1,1
20200919L0018J0162,2020-09-19 09:40:13.0000000,18,20200919L0018J0162#023 ,52816,1,0,0,BCST,SJST,1,1
20200919L0018J0162,2020-09-19 09:40:52.0000000,18,20200919L0018J0162#024 ,1224,0,0,0,BCST,SJST,1,1
20200919L0018J0162,2020-09-19 09:42:48.0000000,18,20200919L0018J0162#025 ,1225,5,0,4,SJST,SJST,1,2
20200919L0018J0162,2020-09-19 09:43:39.0000000,18,20200919L0018J0162#026 ,2676,0,0,0,SJST,VBST3,1,0
20200919L0018J0162,2020-09-19 09:44:13.0000000,18,20200919L0018J0162#027 ,2677,0,0,0,SJST,VBST3,1,0
20200919L0018J0162,2020-09-19 09:45:08.0000000,18,20200919L0018J0162#028 ,7058,0,0,0,SJST,VBST3,1,0
20200919L0018J0162,2020-09-19 09:46:07.0000000,18,20200919L0018J0162#029 ,10025,4,0,3,SJST,VBST3,1,0
20200919L0018J0162,2020-09-19 09:47:00.0000000,18,20200919L0018J0162#030 ,1983,4,0,0,VBST3,VBST3,1,0
